file_id,idx,text_ed,IS,weak,concat,concat_hate,premise0_cw_annA_platinum,premise1_cw_annA_platinum,premise2_cw_annA_platinum,premise3_cw_annA_platinum,premise4_cw_annA_platinum,premise5_cw_annA_platinum,conclusion_cw_annA_platinum,premise0_cw_annB_platinum,premise1_cw_annB_platinum,premise2_cw_annB_platinum,premise3_cw_annB_platinum,premise4_cw_annB_platinum,premise5_cw_annB_platinum,conclusion_cw_annB_platinum,premise0_cw_annC_platinum,premise1_cw_annC_platinum,premise2_cw_annC_platinum,premise3_cw_annC_platinum,premise4_cw_annC_platinum,premise5_cw_annC_platinum,conclusion_cw_annC_platinum,premise0_cw_platinum,premise1_cw_platinum,premise2_cw_platinum,premise3_cw_platinum,premise4_cw_platinum,premise5_cw_platinum,conclusion_cw_platinum,premise0_needed_judge_platinum,premise1_needed_judge_platinum,premise2_needed_judge_platinum,premise3_needed_judge_platinum,premise4_needed_judge_platinum,premise5_needed_judge_platinum,conclusion_needed_judge_platinum
31776644_1,425,i had a pair of levi 's that i wore whenever i did messy work .. they were my ' junk ' jeans. i usually wear anything that fits me. as for Docs i rarely wear them anymore. i wear sneakers now .,,,i had a pair of levi 's that i wore whenever i did messy work .. they were my ' junk ' jeans.  i usually wear anything that fits me. . as for Docs i rarely wear them anymore. I wear sneakers now.,0,UFS,UFS,UFS,,,,,NFS,NFS,NFS,,,,,UFS,UFS,UFS,,,,,UFS,UFS,UFS,,,,,0.0,0.0,0.0,,,,
13855143_1,426,I do feel for the Croatian people and I have come across some of them on the internet and they seem to be a decent people and I have also came across the Serbs who seem to jump into bed with loyalists .,,,I do feel for the Croatian people and I have come across some of them on the internet and they seem to be a decent people. I have also came across the Serbs who seem to jump into bed with loyalists .,0,NFS,CFS,,,,,,CFS,CFS,,,,,,NFS,UFS,,,,,,NFS,CFS,,,,,,0.0,0.0,,,,,
14675522_1,427,What does any of that have to do with racial preservation and the resistance to the deliberate and calculated extermination of the White race and the destruction of western civilization which 99 % of the members of this site are concerned with ?,,,"99% members of this site are concerned with the preservation of the White race. Therefore, What does any of that have to do with racial preservation and the resistance to the deliberate and calculated extermination of the White race and the destruction of western civilization?.",0,CFS,,,,,,NFS,CFS,,,,,,NFS,CFS,,,,,,NFS,CFS,,,,,,NFS,0.0,,,,,,0.0
30608551_1,428,"well, i have been working on something for self defense in one of those situations in which guns have been confiscated. essentially , training with sledgehammer and axe in a shtf moment going old school barbarian might be one 's only hope .",,,i have been working on something for self defense in one of those situations in which guns have been confiscated. training with sledgehammer and axe in a shtf moment going old school barbarian might be one 's only hope .,0,UFS,CFS,,,,,,NFS,NFS,,,,,,UFS,NFS,,,,,,UFS,NFS,,,,,,0.0,0.0,,,,,
31708648_1,429,i have always wanted to be a cop and will become one its only the bad anti skinhead cops that piss me off.I think being a cop is one of the best WN jobs in the fact that your cleaning up the streets,,,"I have always wanted to be a cop and will become one. your cleaning up the streets as a cop. its only the bad anti skinhead cops that piss me off. Therefore, I think being a cop is one of the best WN jobs.",0,UFS,CFS,NFS,,,,CFS,NFS,NFS,NFS,,,,NFS,UFS,NFS,UFS,,,,NFS,UFS,NFS,NFS,,,,NFS,0.0,0.0,0.0,,,,0.0
30773823_1,430,"that sounds like hippyism. im not leaving my children 's values up for grabs. as ive said before , if parents dont feel their children 's heads with good things then the pc patrol will definitely feel their heads with bad things .",,,"if parents dont feel their children 's heads with good things then the pc patrol will definitely feel their heads with bad things . that sounds like hippyism. Therefore, I'm not leaving my children 's values up for grabs.",0,CFS,NFS,,,,,NFS,CFS,CFS,,,,,NFS,NFS,NFS,,,,,NFS,CFS,NFS,,,,,NFS,0.0,0.0,,,,,0.0
30560340_1,431,"They do this with criminals who ought to be in jail , they put tracking bracelets on them and the smart ones cut them off before they rape and rob , the dumb ones do n't care and just leave them on .",,,Criminals who ought to be in jail are often given tracking bracelets. Smart criminals will cut off their tracking bracelets before committing a crime. Dumb criminals do not care about the tracking bracelets and leave them on.,0,CFS,CFS,CFS,,,,,CFS,CFS,CFS,,,,,CFS,NFS,NFS,,,,,CFS,CFS,CFS,,,,,0.0,0.0,0.0,,,,
13862381_1,432,the younger limerick crowd say the gangs from moyross are in regular fights with the poles they go around in tens and when they meet all hell breaks lose its very like in east germany with the poles and working class irish .,,,"The younger limerick crowd say the gangs from moyross are in regular fights with the poles. The gangs from moyross and the poles go around in tens. When the gangs from moyross and the poles meet, all hell breaks loose. The situation is very similar to what happens in East Germany with the poles and working class Irish. ",0,CFS,CFS,CFS,CFS,,,,CFS,CFS,CFS,CFS,,,,UFS,UFS,NFS,CFS,,,,CFS,CFS,CFS,CFS,,,,0.0,0.0,0.0,0.0,,,
13285404_1,433,"Amazing how 5 young bucks can break in to a little girls home , beat the child half to death before killing her and we are expected to believe that they did n't take turns at her while before finally killing her ...",,,"5 young bucks broke into a little girl's home, beat the child half to death before killing her . Therefore, We are expected to believe that they did n't take turns at her while before finally killing her .",0,CFS,,,,,,CFS,CFS,,,,,,CFS,UFS,,,,,,NFS,CFS,,,,,,CFS,0.0,,,,,,0.0
30504346_1,434,Before I became a Christian when I was a big fan of heavy metal I liked Old lead singer of Gathering Old female singer of Tristania ( my favorite ) 80 's pop was all pretty good too Cyndi Lauper Sanda Kim Wilde,,,"Before becoming a Christian, I was a big fan of heavy metal. I liked Old lead singer of Gathering Old female singer of Tristania ( my favorite ). 80 's pop was all pretty good too Cyndi Lauper Sanda Kim Wilde. ",0,UFS,UFS,CFS,,,,,NFS,NFS,NFS,,,,,UFS,UFS,CFS,,,,,UFS,UFS,CFS,,,,,0.0,0.0,0.0,,,,
13505642_1,435,"Yeah, Swamp soccer is the real sport ... beer , naked men , men in flower dresses Actually , I was planning to attend with a girl team one year ... unfortunately it didn ´ t happen YouTube - Swamp Soccer - Finland",,,"Swamp soccer is the real sport ... beer , naked men , men in flower dresses .  I was planning to attend with a girl team one year. unfortunately it didn �� t happen. ",0,CFS,UFS,UFS,,,,,NFS,NFS,NFS,,,,,NFS,UFS,NFS,,,,,NFS,UFS,NFS,,,,,0.0,0.0,0.0,,,,
14055875_1,436,"Many tribes had their own `` local '' gods ( and spirits , demons , creatures , etc. ) , yes , but they were usually `` lesser '' gods and the main Slavic pantheon was more or less the same everywhere .",,,"Many tribes had their own `` local '' gods ( and spirits , demons , creatures , etc. ). they were usually `` lesser '' gods and the main Slavic pantheon was more or less the same everywhere . ",0,CFS,CFS,,,,,,CFS,CFS,,,,,,CFS,NFS,,,,,,CFS,CFS,,,,,,0.0,0.0,,,,,
30626246_1,437,The Christian culture still engages in human sacrifices on a daily basis - let 's take a look at some of their ritual practices : [ IMG ] http://torture.justsick * * * * .com/wp-content/uploads/2007/10/butter-electric-chair-botched.jpg [ /IMG ] Another sacrifical victim is dispatched .....,,,"The Christian culture engages in human sacrifices on a daily basis. Another sacrifical victim is dispatched . Therefore, Let 's take a look at some of their ritual practices : [ IMG ] http://torture.justsick * * * * .com/wp-content/uploads/2007/10/butter-electric-chair-botched.jpg [ /IMG ].",0,CFS,CFS,,,,,CFS,CFS,CFS,,,,,CFS,CFS,NFS,,,,,NFS,CFS,CFS,,,,,CFS,0.0,0.0,,,,,0.0
13446370_1,438,It is that whole thing about Standard of living being the most important thing in peoples lives and what they strive for and base their self worth and the worth of others on that is a huge obstacle we need to overcome .,,,"It is that whole thing about Standard of living being the most important thing in peoples lives. they strive for and base their self worth and the worth of others on that. Therefore, It is a huge obstacle we need to overcome .",0,CFS,CFS,,,,,CFS,CFS,UFS,,,,,NFS,NFS,NFS,,,,,NFS,CFS,NFS,,,,,NFS,0.0,1.0,,,,,0.0
30471819_1,439,"While it is hard to compete with the success of the white nationalist front under supreme chairman Goudreau , There are groups and a community here that is working to build up a local movement based on positive activism and friendly gatherings .",,,it is hard to compete with the success of the white nationalist front under supreme chairman Goudreau. There are groups and a community here that is working to build up a local movement based on positive activism and friendly gatherings .,0,CFS,CFS,,,,,,CFS,CFS,,,,,,NFS,UFS,,,,,,CFS,CFS,,,,,,0.0,0.0,,,,,
31766264_3,440,I was looking at it the other day and I realized that most kids that probably get this go through and get to check every single club on the back ... I have n't been in one club or group in school .,,,"I was looking at it the other day and I realized that most kids that probably get this, go through and get to check every single club on the back. I have n't been in one club or group in school. ",0,UFS,UFS,,,,,,UFS,NFS,,,,,,NFS,UFS,,,,,,UFS,UFS,,,,,,0.0,0.0,,,,,
30654889_1,441,"I need to dust these off and get them back in my work out routine ... it gives you a feeling of purpose to do these , it helps you connect and relate to the folks they 're named in honor of .",,,"it gives you a feeling of purpose to do these , it helps you connect and relate to the folks they 're named in honor of . Therefore, I need to dust these off and get them back in my work out routine.",0,NFS,,,,,,NFS,NFS,,,,,,NFS,NFS,,,,,,NFS,NFS,,,,,,NFS,0.0,,,,,,0.0
31787508_1,442,I'm not sure if you all have heard of this before or not but the other day my friend told me that he heard soon the government will require us to have an ID chip put under our skin on our hand .,,,I'm not sure if you all have heard of this before or not but the other day my friend told me that he heard soon the government will require us to have an ID chip put under our skin on our hand .,0,CFS,,,,,,,CFS,,,,,,,CFS,,,,,,,CFS,,,,,,,0.0,,,,,,
14034844_1,443,"hello all , i have just found this site by accident and after reading lots of the posts i felt i had to join , my husband and i will be proud to be voting BNP as usual in the nxt election",,,"hello all , i have just found this site by accident and after reading lots of the posts i felt i had to join. Therefore, My husband and i will be proud to be voting BNP as usual in the nxt election.",0,NFS,,,,,,NFS,NFS,,,,,,NFS,UFS,,,,,,UFS,NFS,,,,,,NFS,0.0,,,,,,0.0
14299563_1,444,"Anyone who has not visited the PLE-UK web site for some time is invited to return , as there 's a new introduction there on how `` The history of Britain is the history of those who held living space . ''",,,"The PLE-UK web site has a new introduction. The new introduction is about the history of Britain. The history of Britain is the history of those who held living space. Therefore, Anyone who has not visited the PLE-UK web site for some time is invited to return.",0,UFS,UFS,CFS,,,,NFS,CFS,CFS,CFS,,,,NFS,CFS,CFS,CFS,,,,NFS,CFS,CFS,CFS,,,,NFS,0.0,0.0,0.0,,,,0.0
13449504_1,445,I just want to add that no matter what a person 's class or character I will always give a white person the benefit of `` coming right '' before I reject them as `` wiggers '' or `` white trash '',,,"A person's class or character should not determine how they are treated. White people should be given the benefit of the doubt before being rejected as ""wiggers"" or ""white trash"". ",0,NFS,NFS,,,,,,NFS,NFS,,,,,,NFS,NFS,,,,,,NFS,NFS,,,,,,0.0,0.0,,,,,
12876357_2,446,Here is another revealing one for the mass brainwashed population : Obama 's mother is a white-trash Obama 's father was married already Obama is a bastard child all correct ! [ youtube ] http://www.youtube.com/watch ? v = sxKpdxiXKgY [ /youtube ],,,"Obama's mother is a white-trash. Obama's father was already married. Obama is a bastard child. Therefore, The mass population has been brainwashed.",0,NFS,CFS,NFS,,,,CFS,CFS,CFS,CFS,,,,CFS,NFS,CFS,CFS,,,,CFS,NFS,CFS,CFS,,,,CFS,0.0,0.0,0.0,,,,0.0
30801995_2,447,For analogy : you put feces in your soup you put water in your cars gasoline tank you feed your livestock poison You water your plants with salty water Giving your kids FAS You do n't need to punish these people .,,,"Putting feces in soup is like putting water in a car's gasoline tank. Feeding livestock poison is like watering plants with salty water. Therefore, Giving kids FAS is unnecessary punishment.",0,NFS,NFS,,,,,CFS,UFS,UFS,,,,,UFS,NFS,CFS,,,,,NFS,NFS,UFS,,,,,UFS,0.0,1.0,,,,,1.0
30392180_5,448,"The big black females where shouting `` We want REAL teachers for our chilrens , we do n't want dem blacks you ben sendin us , we want REAL teachers jus like yo got in dem white people 's schools ! ''",,,The big black females want real teachers for their children. They do not want the black teachers that have been sent to them. They want real teachers like the ones in white people's schools.,0,CFS,CFS,CFS,,,,,NFS,NFS,NFS,,,,,UFS,UFS,UFS,,,,,CFS,CFS,CFS,,,,,1.0,1.0,1.0,,,,
14669384_4,449,"The saddest figure in the apartment complex where I live ( thank GOD I 'm moving next month !!! ) is a fat , blowzy white woman with two mixed race kids whose husband ran out on the family years ago .",,,"The saddest figure in the apartment complex is a fat, blowzy white woman with two mixed race kids. The woman's husband ran out on the family years ago. thank GOD I 'm moving next month !!!. ",0,UFS,UFS,NFS,,,,,NFS,UFS,NFS,,,,,NFS,UFS,NFS,,,,,NFS,UFS,NFS,,,,,0.0,0.0,0.0,,,,
14429993_1,450,"I'm trying to contact individuals interested in joining together and coordinating their efforts on a National/worldwide scale , the web site to go to for more info is Pro White Action Group click on the special events link for contact information .",,,I'm trying to contact individuals interested in joining together and coordinating their efforts on a National/worldwide scale . the web site to go to for more info is Pro White Action Group click on the special events link for contact .,0,UFS,UFS,,,,,,NFS,NFS,,,,,,NFS,NFS,,,,,,NFS,NFS,,,,,,0.0,0.0,,,,,
30488228_3,451,"Nevertheless , Regency and Victorian era reports abound of dogs who wasted away at their master s graves , cats who refused to eat or drink upon the death of their mistress , and even a pet monkey who committed suicide .",,,"Regency and Victorian era reports abound of dogs who wasted away at their master s graves , cats who refused to eat or drink upon the death of their mistress , and even a pet monkey who committed suicide . ",0,CFS,,,,,,,CFS,,,,,,,UFS,,,,,,,CFS,,,,,,,0.0,,,,,,
13554596_1,452,"Advance Auto Parts on their store poster features a black male and white female counter clerks.One of the most widespread examples of race mixing is your local and national news anchor teams , almost always a black male and white female .",,,"Advance Auto Parts features a black male and white female as counter clerks on their store poster. One of the most widespread examples of race mixing is your local and national news anchor teams , almost always a black male and white female. ",0,CFS,CFS,,,,,,UFS,CFS,,,,,,UFS,NFS,,,,,,UFS,CFS,,,,,,0.0,0.0,,,,,
31721294_1,453,you gotta stand up for yourself you cant just sit back and take their * * * * but on the other hand you cant go out looking for it either but if it comes down to a fight dont back down,,,you gotta stand up for yourself you cant just sit back and take their * * * *. on the other hand you cant go out looking for it either. if it comes down to a fight dont back down.,0,NFS,NFS,NFS,,,,,NFS,NFS,NFS,,,,,NFS,NFS,NFS,,,,,NFS,NFS,NFS,,,,,0.0,0.0,0.0,,,,
